Code,Name
4104,"Piei tăbăcite sau piei semifinite de bovine (inclusiv de bivoli) sau de ecvidee, epilate, chiar șpăltuite, dar fără alte prelucrări"
410411,Piele față naturală neșpăltuită; șpalt de față
41041110,"Piei întregi de bovine (inclusiv de bivoli) cu o suprafață unitară de maximum 28 picioare pătrate (2,6 m2)"
41041151,"Piei întregi, cu o suprafață unitară de peste 28 picioare pătrate (2,6 m2)"
41041159,Altele
41041190,Altele
410419,Altele
41041910,"Piei întregi de bovine (inclusiv de bivoli) cu o suprafață unitară de maximum 28 picioare pătrate (2,6 m2)"
41041951,"Piei întregi cu o suprafață unitară de peste 28 picioare pătrate (2,6 m2)"
41041959,Altele
41041990,Altele
410441,"Piele față naturală, neșpăltuită; șpalt de față"
41044111,"Piei box de India (""kips"") întregi sau chiar fără cap și labe, cu o greutate netă unitară de maximum 4,5 kg, tăbăcite simplu cu ajutorul unor substanțe vegetale, chiar supuse unor tratamente, dar care sunt în mod clar neutilizabile ca atare pentru fabricarea unor articole din piele"
4105,"Piei tăbăcite sau piei semifinite de ovine, epilate, chiar șpăltuite, dar fără alte prelucrări"
4106,"Piei tăbăcite sau semifinite ale altor animale și piei fără blană, epilate, chiar șpăltuite, dar fără alte prelucrări"
4107,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate de bovine (inclusiv de bivoli) sau de ecvidee, epilate, chiar șpăltuite, altele decât cele de la poziția 4114"
4112,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate, de ovine, epilate, chiar șpăltuite, altele decât cele de la poziția 4114"
4113,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate, ale altor animale, epilate, și piei prelucrate după tăbăcire și piei pergamentate de animale lipsite de păr, chiar șpăltuite, altele decât cele de la poziția 4114"
4114,"Piei tăbăcite în grăsimi (piei chamois), inclusiv cele obținute prin tăbăcire combinată; piei lăcuite sau lăcuite stratificate; piei metalizate"
4115,"Piei reconstituite pe bază de piele sau de fibre de piele, sub formă de plăci, foi sau benzi, chiar rulate; resturi și alte deșeuri de piele sau de piele reconstituită, inutilizabile pentru fabricarea unor articole din piele; praf, pudră și făină de piele"
4104,"Piei tăbăcite sau piei semifinite de bovine (inclusiv de bivoli) sau de ecvidee, epilate, chiar șpăltuite, dar fără alte prelucrări"
410441,"Piele față naturală, neșpăltuită; șpalt de față"
41044111,"Piei box de India (""kips"") întregi sau chiar fără cap și labe, cu o greutate netă unitară de maximum 4,5 kg, tăbăcite simplu cu ajutorul unor substanțe vegetale, chiar supuse unor tratamente, dar care sunt în mod clar neutilizabile ca atare pentru fabricarea unor articole din piele"
41044119,Altele
4104411910,"Piele de bivol, șpăltuită, tăbăcită cu crom, retăbăcită sintetic (""piele semifinită""), uscată"
4104411990,Altele
41044151,"Piei întregi cu o suprafață unitară de peste 28 picioare pătrate (2,6 m2)"
41044159,Altele
41044190,Altele
410449,Altele
41044911,"Piei box de India (""kips"") întregi sau chiar fără cap și picioare, cu o greutate netă unitară de maximum 4,5 kg, tăbăcite simplu cu ajutorul unor substanțe vegetale, chiar supuse unor tratamente, dar care sunt în mod clar neutilizabile ca atare pentru fabricarea unor articole din piele"
41044919,Altele
41044951,"Piei întregi, cu o suprafață unitară de peste 28 picioare pătrate (2,6 m2)"
41044959,Altele
41044990,Altele
4105,"Piei tăbăcite sau piei semifinite de ovine, epilate, chiar șpăltuite, dar fără alte prelucrări"
410510,"În stare umedă (inclusiv pielea tăbăcită cu crom, wet-blue)"
410530,În stare uscată (semifinită)
41053010,"De metis de India, pretăbăcite vegetal, chiar supuse unor tratamente, dar care sunt în mod clar neutilizabile ca atare pentru fabricarea unor articole din piele"
41053090,Altele
4106,"Piei tăbăcite sau semifinite ale altor animale și piei fără blană, epilate, chiar șpăltuite, dar fără alte prelucrări"
410621,"În stare umedă (inclusiv pielea tăbăcită cu crom, wet-blue)"
410622,În stare uscată (semifinită)
41062210,"De capre de India, pretăbăcite vegetal, chiar supuse unor tratamente, dar care sunt în mod clar neutilizabile ca atare pentru fabricarea unor articole din piele"
41062290,Altele
410631,"În stare umedă (inclusiv pielea tăbăcită cu crom, wet-blue)"
4106310010,Neșpăltuite
4106310090,Șpăltuite
410632,În stare uscată (semifinită)
410640,De reptile
41064010,Pretăbăcite vegetal
41064090,Altele
410691,"În stare umedă (inclusiv pielea tăbăcită cu crom, wet-blue)"
410692,În stare uscată (semifinită)
4107,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate de bovine (inclusiv de bivoli) sau de ecvidee, epilate, chiar șpăltuite, altele decât cele de la poziția 4114"
410711,"Piele față naturală, neșpăltuite"
41071111,Piele box de vițel (box-calf)
41071119,Altele
4107,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate de bovine (inclusiv de bivoli) sau de ecvidee, epilate, chiar șpăltuite, altele decât cele de la poziția 4114"
410711,"Piele față naturală, neșpăltuite"
41071190,Altele
410712,Șpalt de față
41071211,Piele box de vițel (box-calf)
41071219,Altele
41071291,De bovine (inclusiv de bivoli)
41071299,De ecvidee
410719,Altele
41071910,"Piei întregi de bovine (inclusiv de bivoli) cu o suprafață unitară de maximum 28 picioare pătrate (2,6 m2)"
41071990,Altele
410791,"Piele față naturală, neșpăltuită"
41079110,Pentru tălpi
41079190,Altele
410792,Șpalt de față
41079210,De bovine (inclusiv de bivoli)
41079290,De ecvidee
410799,Altele
41079910,De bovine (inclusiv de bivoli)
41079990,De ecvidee
4112,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate, de ovine, epilate, chiar șpăltuite, altele decât cele de la poziția 4114"
4113,"Piei prelucrate după tăbăcire sau după uscare și piei pergamentate, ale altor animale, epilate, și piei prelucrate după tăbăcire și piei pergamentate de animale lipsite de păr, chiar șpăltuite, altele decât cele de la poziția 4114"
411310,De caprine
411320,De porcine
411330,De reptile
411390,Altele
4114,"Piei tăbăcite în grăsimi (piei chamois), inclusiv cele obținute prin tăbăcire combinată; piei lăcuite sau lăcuite stratificate; piei metalizate"
411410,Piei tăbăcite în grăsimi (inclusiv cele obținute prin tăbăcire combinată)
41141010,De ovine
41141090,De alte animale
411420,Piei lăcuite sau lăcuite stratificate; piei metalizate
4115,"Piei reconstituite pe bază de piele sau de fibre de piele, sub formă de plăci, foi sau benzi, chiar rulate; resturi și alte deșeuri de piele sau de piele reconstituită, inutilizabile pentru fabricarea unor articole din piele; praf, pudră și făină de piele"
411510,"Piele reconstituită pe bază de piele sau de fibre de piele, sub formă de plăci, foi sau benzi, chiar rulate"
411520,"Resturi sau alte deșeuri de piele sau de piele prelucrată sau de piele reconstituită, neutilizabile pentru fabricarea unor articole din piele; praf, pudră și făină de piele"
4201,"Articole de șelărie sau de curelărie pentru orice animale (inclusiv șleauri, zgărzi, genunchiere, botnițe, pături pentru șa, oblâncuri, îmbrăcăminte pentru câini și articole similare) din orice materiale"
4201000010,"Sei de echitatie, din piele naturala, lucrate manual"
4201000090,Altele
4202,"Valize, geamantane și cufere, inclusiv casete de toaletă și mape port-documente, serviete, ghiozdane, tocuri pentru ochelari, tocuri pentru binocluri, tocuri pentru aparate fotografice, pentru aparate de filmat, cutii pentru instrumente muzicale sau arme, tocuri de pistol și articole similare; genți de voiaj, genți izolate termic pentru produse alimentare și băuturi, truse de toaletă, rucsacuri, genți, sacoșe pentru cumpărături, portofele, portmonee, porthărți, tabachere, pungi pentru tutun, truse pentru scule, genți pentru articole sportive, cutii pentru sticle sau bijuterii, cutii pentru pudră, casete pentru argintărie și articole similar, din piele naturală sau reconstituită, din foi de material plastic, din materiale textile, din fibră vulcanizată sau din carton sau acoperite în totalitate sau în mare parte cu astfel de materiale sau cu hârtie"
420211,Cu suprafața exterioară din piele naturală sau din piele reconstituită
42021110,"Mape port-documente, serviete, ghiozdane și articole similare"
4202111010,Lucrate manual
4202111090,Altele
42021190,Altele
4202119010,Lucrate manual
4202119090,Altele
420212,Cu suprafața exterioară din material plastic sau materiale textile
42021211,"Mape port-documente, serviete, ghiozdane și articole similare"
42021219,Altele
42021250,Din material plastic turnat
42021291,"Mape port-documente, serviete, ghiozdane și articole similare"
4202129110,Lucrate manual
4202129190,Altele
42021299,Altele
4202129910,Lucrate manual
4202129990,Altele
420219,Altele
42021910,Din aluminiu
42021990,Din alte materiale
4202199010,Lucrate manual
4202199090,Altele
420221,Cu suprafața exterioară din piele naturală sau din piele reconstituită
4202210010,Lucrate manual
4202210090,Altele
420222,Cu suprafața exterioară din foi de material plastic sau din materiale textile
42022210,Din foi de material plastic
42022290,Din materiale textile
4202229010,Lucrate manual
4202229090,Altele
420229,Altele
420231,Cu suprafața exterioară din piele naturală sau din piele reconstituită
4202310010,Lucrate manual
4202310090,Altele
420232,Cu suprafața exterioară din foi de material plastic sau din materiale textile
42023210,Din foi de material plastic
4202,"Valize, geamantane și cufere, inclusiv casete de toaletă și mape port-documente, serviete, ghiozdane, tocuri pentru ochelari, tocuri pentru binocluri, tocuri pentru aparate fotografice, pentru aparate de filmat, cutii pentru instrumente muzicale sau arme, tocuri de pistol și articole similare; genți de voiaj, genți izolate termic pentru produse alimentare și băuturi, truse de toaletă, rucsacuri, genți, sacoșe pentru cumpărături, portofele, portmonee, porthărți, tabachere, pungi pentru tutun, truse pentru scule, genți pentru articole sportive, cutii pentru sticle sau bijuterii, cutii pentru pudră, casete pentru argintărie și articole similar, din piele naturală sau reconstituită, din foi de material plastic, din materiale textile, din fibră vulcanizată sau din carton sau acoperite în totalitate sau în mare parte cu astfel de materiale sau cu hârtie"
420231,Cu suprafața exterioară din piele naturală sau din piele reconstituită
420232,Cu suprafața exterioară din foi de material plastic sau din materiale textile
42023290,Din materiale textile
4202329010,Lucrate manual
4202329090,Altele
420239,Altele
4202390010,Lucrate manual
4202390090,Altele
420291,Cu suprafața exterioară din piele naturală sau din piele reconstituită
42029110,"Genți de voiaj, truse de toaletă, rucsacuri și genți pentru articole sportive"
4202911010,Lucrate manual
4202911090,Altele
42029180,Altele
4202918010,Lucrate manual
4202918090,Altele
420292,Cu suprafața exterioară din foi de material plastic sau din materiale textile
42029211,"Genți de voiaj, truse de toaletă, rucsacuri și genți pentru articole sportive"
42029215,Cutii pentru instrumente muzicale
42029219,Altele
42029291,"Genți de voiaj, truse de toaletă, rucsacuri și genți pentru articole sportive"
4202929110,Lucrate manual
4202929190,Altele
42029298,Altele
4202929810,Lucrate manual
4202929890,Altele
420299,Altele
4202990010,"Cutii pentru instrumente muzicale, lucrate manual"
4202990090,Altele
4203,"Îmbrăcăminte și accesorii de îmbrăcăminte, din piele naturală sau reconstituită"
420310,Îmbrăcăminte
420321,Special destinate pentru practicarea sporturilor
420329,Altele
42032910,De protecție pentru toate meseriile
42032990,Altele
420330,"Curele, centuri și banduliere"
4203300010,Lucrate manual
4203300090,Altele
420340,Alte accesorii de îmbrăcăminte
4203400010,Lucrate manual
4203400090,Altele
4201,"Articole de șelărie sau de curelărie pentru orice animale (inclusiv șleauri, zgărzi, genunchiere, botnițe, pături pentru șa, oblâncuri, îmbrăcăminte pentru câini și articole similare) din orice materiale"
4202,"Valize, geamantane și cufere, inclusiv casete de toaletă și mape port-documente, serviete, ghiozdane, tocuri pentru ochelari, tocuri pentru binocluri, tocuri pentru aparate fotografice, pentru aparate de filmat, cutii pentru instrumente muzicale sau arme, tocuri de pistol și articole similare; genți de voiaj, genți izolate termic pentru produse alimentare și băuturi, truse de toaletă, rucsacuri, genți, sacoșe pentru cumpărături, portofele, portmonee, porthărți, tabachere, pungi pentru tutun, truse pentru scule, genți pentru articole sportive, cutii pentru sticle sau bijuterii, cutii pentru pudră, casete pentru argintărie și articole similar, din piele naturală sau reconstituită, din foi de material plastic, din materiale textile, din fibră vulcanizată sau din carton sau acoperite în totalitate sau în mare parte cu astfel de materiale sau cu hârtie"
